render_count,file_size_bytes
6,4322640
8,15908600
6,126001896
8,31614768
6,24734358
8,5551620
8,7816921
12,12304411
8,6428556
8,7166365
8,18513702
12,7388144
12,8190368
8,25320801
12,38429849
8,6479925
6,74833512
8,5351820
6,7763569
12,70373271
12,997595774
12,9588952
8,26361516
6,6276690
6,6484332
8,7150290
8,5269488
6,57062470
8,6380001
12,15240731
6,23783403
6,5598885
6,18986592
8,6842367
6,6783981
8,13218925
12,10288151
12,43493763
6,4643404
6,8883628
8,7639681
12,49621596
6,33360381
12,38540888
12,14007349
12,67029190
8,51740187
12,130097129
8,128967003
12,82042111
6,4074702
8,6154678
8,145925114
12,19136783
6,7499188
6,34321459
8,5243776
8,14388962
8,8331037
8,15736012
12,20077463
12,36509057
12,56094830
6,6464763
6,6714621
8,6773959
12,20671718
6,7081114
6,23718126
8,9158016
6,5395133
6,4656216
8,549132844
6,4915436
6,4457165
8,5338446
12,12352214
8,256202995
8,133504443
8,9742719
6,13870533
6,22088598
12,26723338
12,9038984
12,11988454
6,47981199
12,77105681
6,5528727
6,6463249
12,38063809
12,12489765
12,19715876
12,7291713
8,9659355
8,18916139
8,7698683
6,6370313
6,33583498
6,68874597
12,14108144
8,11616963
8,12946408
6,9167766
8,6536298
12,57868441
6,10077926
12,29408122
12,14775590
8,14148961
8,8376267
8,147660177
6,5005244
6,32660697
6,4845727
12,49523393
12,11462798
6,237003092
8,11061630
12,60482831
6,26488615
6,5073720
12,74287329
12,6857186
8,17633930
12,11948616
8,10776790
8,24054784
8,5983598
12,10388710
12,8586056
12,9674725
12,7084974
12,21492493
6,7235314
12,97757612
8,6126903
8,175833877
12,43146691
8,5820489
6,6958786
8,41050228
12,13374069
6,6840871
8,135147040
6,6856913
8,49126561
12,54303595
8,23872029
12,13584850
8,63019546
12,16797703
6,50454507
8,7539123
6,56691364
6,20989284
6,10534157
6,3701622
8,26220320
12,6916648
6,7487849
8,6661484
6,1267057820
6,88735203
8,12171779
8,51638426
8,47022406
12,11126437
8,5718961
12,16398622
6,11509272
8,15382457
12,13046869
6,4492996
8,5475708
8,6726667
12,12343665
8,56924249
8,58326118
6,5097475
12,10310309
8,55812295
8,8860825
12,32794304
8,79551450
12,77449999
8,6535568
8,7099719
6,24078275
6,7007815
6,6041992
8,14362796
8,6706016
6,6843339
6,11068570
12,9278594
6,11815725
8,15440983
8,9091700
12,20447700
12,8041462
6,45026208
8,6307971
8,14016623
12,7567564
12,14457747
8,5307522
12,15369093
6,26063846
12,11394017
8,13581256
12,9220836
6,5325466
8,9784985
12,10704928
12,33850905
6,8993790
6,145405105
12,37721081
12,15065355
12,10255497
8,14835301
8,7208312
8,10977950
12,11883068
6,116647004
12,27307668
12,11399621
8,20722893
6,4730719
8,7158587
8,8833455
8,7935802
12,75517693
12,8894654
6,74501018
6,44571744
8,103721895
6,96739671
6,20004715
12,8148632
12,11631660
6,11707238
12,8122487
6,6188466
12,10850358
8,26641516
12,54478874
8,48574869
8,18611910
6,43773365
6,60720915
6,8221191
8,8843878
12,8731282
8,45832377
12,10624877
8,13034372
8,7810677
8,5208809
8,33014539
6,8419417
8,9310585
12,13405245
12,14384016
12,131835015
6,5478111
8,11608681
12,42648358
6,35982647
12,12270794
12,17094664
6,6086418
8,7098883
12,11602182
12,24028108
12,11072900
8,22793109
12,21045535
6,36770296
6,11256756
6,8964191
6,5359835
8,67282463
12,9174941
6,65453329
8,10138896
8,6840272
6,12765132
12,14449297
8,9215039
8,11405486
12,15187797
6,6371813
8,10954971
6,7483044
6,70632919
6,4896615
12,137746701
6,14860242
6,16053567
6,20373672
8,9147563
8,12649873
8,26443354
6,186424806
8,7823045
8,8126565
12,11784051
8,27639990
8,7896140
6,28842989
12,32615623
8,5504245
6,9124237
6,15122235
8,84395135
12,40435498
6,15537194
12,19502968
12,209125463
12,10612544
6,7248936
12,102094368
8,12379313
8,30481592
12,7983078
6,86937700
12,132061069
12,20920107
6,109606418
6,78821685
12,39943091
12,17680352
6,81286871
8,11313922
8,33621673
6,4792904
6,20787271
12,8545533
8,8260338
6,9839189
6,4533402
8,11238287
12,19945205
8,8520056
12,36514515
6,225379942
8,5529516
8,27799856
8,11306008
12,28903946
6,21193245
8,25468718
6,5190019
8,8852389
12,17009993
8,19681742
12,20902924
8,9500441
6,73254700
8,12932281
12,75962903
8,6746263
6,3946343
12,11545742
8,8558744
6,8743703
8,81548354
6,7343302
6,10384425
8,6402493
12,8708142
8,5958388
6,10840201
12,13713320
12,18239868
6,57011994
12,38978932
6,8861535
6,86504274
8,9065711
12,9979834
8,60153472
6,30565959
12,12061136
8,15137712
6,6157462
8,31484344
12,32270372
6,5520905
12,7130226
6,82353714
6,5843494
8,50155460
8,24065453
8,5651189
8,8986006
12,10301835
6,8558046
12,14600770
6,12476443
12,22930833
8,18941751
8,79782253
12,12760925
8,95583006
12,23868098
6,70308896
8,8919200
6,37929988
6,17674799
6,4916706
6,141329704
12,9279398
6,118349241
8,8109586
12,32227424
8,141326040
12,9745097
12,10982505
12,20303381
8,14500666
6,6959920
8,12469734
12,58812888
8,52618994
6,4246034
6,206349229
8,9939538
12,22250960
8,44028318
8,56766165
6,8364931
6,7358703
12,136833014
12,16434710
6,4066086
6,18397802
8,5450240
12,34195823
12,198770218
12,12636522
6,13219276
12,18001206
6,7433017
6,10635865
12,14946702
8,149820467
8,9711465
8,6802410
8,17138772
6,68391276
12,489870302
8,21245544
8,6099632
6,13027772
6,15201850
6,6168327
8,1047531015
12,16679652
6,38943473
6,190189787
12,38249381
8,6431601
12,10833252
12,7881140
8,6029645
12,21015506
6,34389483
6,55423148
6,4405913
12,16684683
6,832750981
12,18097457
8,11473380
12,7924510
6,18508154
12,10249418
6,4946897
6,8552873
8,11514033
8,269358097
8,16557732
8,57629873
6,6899319
12,169472318
6,5970832
12,54866281
6,640610264
12,13484891
6,4680677
6,5262811
8,7781481
8,7838802
8,5336154
6,9464468
12,12915010
12,17157575
12,30492311
12,26756905
8,10238102
12,42911027
6,5976832
12,11194779
12,19567283
8,42842952
6,5403947
8,17812457
8,7375982
6,6152459
12,34248279
6,5800056
12,52061092
6,5955544
12,162089315
6,6458858
12,14897249
6,75422085
8,4935597
6,5366767
8,23957680
8,48384688
6,7399367
6,14234624
12,46706421
6,8844008
12,13890303
8,11194406
8,74473166
12,38833328
12,7135110
12,8764812
6,13834037
6,13755891
12,9344703
6,30505813
12,9866911
12,14855172
6,5652706
12,36462070
8,16928107
8,371416384
6,6478952
12,12306737
8,20643141
6,23198283
6,10373490
8,15387262
8,129664720
6,9191297
6,37282055
12,9798126
6,5708509
6,12671971
12,13049224
12,32620075
8,8013814
8,23069043
6,272577786
6,18843397
6,149077711
8,7451231
6,8166702
6,4045561
12,7236089
12,143309507
12,23572613
12,57100298
8,6244954
12,12496948
12,12714366
6,8178099
8,10649380
8,28399977
12,162942049
6,5870804
8,6522077
12,39240150
6,5820387
12,18330174
12,12284308
8,31102040
6,12904934
6,7085013
6,5146780
8,6004506
6,5533481
12,22182283
8,12742773
6,9529353
6,285526699
6,51809066
8,133921485
8,156475112
8,8271850
6,5559407
6,3595856
6,4432066
8,13677922
6,9511945
8,111298417
8,11264226
6,16663000
12,57950375
8,37201953
12,81993356
8,25541625
12,31476605
8,11160481
12,73540401
8,13830829
8,42783902
12,14662797
6,232930848
6,19607036
12,272489317
6,32071281
6,9389328
8,5763341
8,6595637
8,6309931
12,36505122
6,178185729
6,7691769
12,11497958
12,10864795
12,77846743
6,481268996
8,380673614
8,7991892
6,24881569
8,191040765
12,29600216
6,29384935
6,4904479
12,35117441
12,16025825
6,8863722
6,4561285
12,19482654
6,160790206
6,6852792
8,132903755
12,256515472
6,10952069
8,29477670
8,56259155
6,48194397
8,18010987
12,8230562
8,13678146
12,13018955
8,7483136
8,29445790
8,45137462
8,7302819
6,28202395
8,11644880
6,40200784
8,8663096
8,22262993
6,39647972
6,8933527
8,38345925
6,5644569
6,4465111
8,15842384
6,7802708
8,18931819
12,15973497
12,12715735
8,196325821
8,5370715
6,5972258
6,10415506
12,20744387
12,43026452
12,14980223
12,65305929
6,3877894
6,7060387
6,7993739
8,63471358
6,25895504
8,7420145
6,6349094
12,10241026
6,29399613
6,5538982
8,9380072
8,7197057
12,38414243
6,9393853
6,8070379
8,36357223
12,26734034
12,7127492
8,65818423
6,48123583
8,130985441
12,22752631
6,3997459
12,123373495
12,27516463
12,20725915
6,162789829
6,15666043
8,30846250
8,31897360
8,126896711
6,5780107
12,250762198
8,17012967
8,12091176
8,72680626
12,20836849
12,14607604
8,12926472
6,77382764
12,124285839
12,11224445
6,4878393
6,25471259
6,6496236
8,25565640
8,13080256
6,11308269
8,26625877
6,6568871
12,10828994
8,29316382
12,27303124
8,82429308
8,9957465
6,14740815
12,106296645
12,67678259
6,4881404
6,5893843
12,17689329
6,25720767
6,57052237
6,316742723
6,3952663
12,29722102
6,42763012
6,4830208
8,6099113
6,7406074
8,38640788
6,4924070
6,166897498
12,10725149
8,12875549
6,10021958
6,4710889
8,11021269
12,144594759
6,13595357
6,49039039
12,11588664
6,356847640
6,72355469
8,32527674
6,101174352
6,14265809
8,5711736
12,7167256
6,7279978
8,17681418
12,13341796
6,7953095
6,9059326
6,5495071
12,10222276
12,12721133
6,16973363
6,59909391
6,22423328
12,14431581
6,36181562
6,9804658
8,11351670
8,29569210
12,42659940
12,32019576
6,88474230
8,18796101
12,9594423
6,35053252
12,10072396
12,259202697
12,6761076
12,11811137
12,353074778
6,7549417
8,5517070
8,98335972
8,31748601
8,39601701
8,49656763
8,13569869
6,7660396
8,12611796
12,12058012
8,5944029
6,6047188
12,11393862
12,51239322
6,5855418
8,6979652
6,25422937
12,44572639
8,10902343
12,83319032
8,14439550
6,35754331
6,14375106
8,51470608
6,13468703
6,17366407
8,6123534
12,14662623
6,10230180
6,8448642
12,7730083
12,142391915
6,6983952
12,76392201
12,20924998
8,25840305
12,33558399
6,15386975
12,12134329
12,16220528
6,15740388
6,140847242
12,80611793
8,44464076
8,82084884
8,17129546
12,40025139
12,40494033
8,18680418
6,5099698
8,22470404
12,17540643
6,63875129
6,14209344
6,251602130
12,134505083
6,8943151
6,4513938
8,73816407
12,9981588
6,4385282
6,8641324
12,9364841
12,47543679
12,16066521
6,11826310
6,15879130
6,31358544
12,104767036
8,80768339
12,18996690
8,328519719
8,7388148
8,6335434
6,5733040
8,10490236
6,114524873
8,14361446
6,8803848
12,10151990
6,127916252
6,6267452
12,18885698
12,13176090
12,128299691
12,77804874
12,15775842
12,7982824
12,40908608
6,17414467
12,80054937
8,5475537
6,123244043
8,12136552
6,11035124
8,8119185
6,4742222
8,20769828
6,5126041
8,35497745
6,6397650
6,23414388
6,21056215
8,7403533
12,12718219
8,7161785
8,390151407
12,140391010
12,18761434
6,7966571
6,8399482
6,5198120
8,19860433
8,10486588
6,37470961
12,16619671
12,9347616
8,14056021
12,55423032
8,13697670
6,116846482
12,325522225
6,21472514
8,7028193
12,22195133
6,64517930
6,30010369
12,117039901
6,30914096
8,21824224
12,328158537
12,147072926
12,137706208
8,12722234
12,239650750
6,5799011
8,7215773
6,12602979
6,5525764
12,21240515
8,10916457
12,35871102
6,4873640
8,61101788
12,9376869
12,11031685
8,116742401
6,117422688
8,10443214
12,34076214
8,6659653
6,5684057
12,16456221
12,63628641
8,6316634
6,61900171
6,21831668
6,13324691
12,11725966
6,6530010
8,7355861
6,5369361
12,28021592
6,5182035
12,17167162
6,11180909
6,10369199
6,9137610
12,21559560
12,15710420
6,8504575
6,13257809
12,32272325
6,5906945
6,51816638
6,4941585
12,16415899
6,10345399
8,9587110
12,9129824
8,7529703
6,61206990
12,8678950
12,17514284
12,37549599
12,27361798
12,52147924
8,19323475
8,11102789
8,6171232
6,50757576
12,309286253
8,8031535
8,7373006
8,24190320
8,25039018
6,16349002
12,43341424
12,45174662
8,11929850
8,7642364
8,17351820
12,29644582
12,49585116
8,6984049
12,14438282
8,7702200
12,8089206
8,17646844
6,25471644
8,67335800
6,38737344
8,34164799
8,25410118
12,26402101
8,56790003
8,10979030
12,20179401
12,7688890
8,32964760
12,12804792
6,5231595
6,181937058
6,133205498
6,4517448
12,10971922
12,13460186
8,9671678
8,10677047
8,6936125
8,8840871
6,6779397
6,22858482
12,9598468
6,5291636
8,6209584
6,37909162
12,102706555
12,27469909
12,9606479
6,4721034
8,7254762
6,5932966
6,3922652
12,11952324
6,7734320
12,9441049
12,10028861
12,15153656
8,52741393
8,8514601
12,75470578
12,15742117
6,10416407
8,153137235
8,122607534
8,14982856
8,9190419
8,10604802
6,8426730
6,5244128
12,10685551
6,124940865
8,12512231
6,19662598
12,17587980
12,9926635
8,26045474
6,15138440
6,20040202
8,8455976
8,6175162
6,24848269
6,6998323
12,9968221
6,9545487
6,6069764
12,232953088
6,6370470
8,10084369
6,29601231
6,56790866
8,11583130
12,6882239
8,11168076
8,5467405
8,5812112
12,9011251
12,17000841
8,8188767
6,5092375
6,11357684
12,9201878
8,38814658
12,10482729
12,21091305
8,31829596
8,78694305
8,34358563
12,10038514
6,70749772
12,7615924
8,9166553
6,72274308
12,9272426
6,58741409
8,171312467
12,12257020
12,14820864
6,27721075
12,10208869
8,5653664
12,29603303
12,13060565
12,40162864
12,74696311
6,86436103
8,29211140
6,7311982
6,24802878
8,23807752
6,37114487
6,6077658
8,13180541
8,9585000
12,17875391
6,259512900
12,23345073
8,9477829
8,8993712
8,14961773
8,8059511
8,7034126
8,10345298
12,13418735
12,24147160
6,11551701
6,8851612
8,5975957
12,7553071
8,81400744
12,29466137
12,12139553
6,34466537
12,80898152
6,32877922
8,8179173
12,112771224
12,51410317
12,8466615
6,4432605
12,17444289
12,8827992
6,6512934
12,12392237
6,17477857
12,228312190
6,20698916
6,5988785
6,4981321
6,56927882
12,9281904
6,38726154
8,6017450
6,8005427
6,8221268
6,45627395
6,8842911
8,39509183
8,25946041
6,561138129
8,23852435
6,56433011
6,96402080
6,10529045
6,28807325
12,34195089
6,268198575
8,7418211
6,5851027
12,32030887
6,24323804
8,131488639
8,8783934
6,8024726
12,17123733
6,30059250
8,6033507
6,4447680
6,11209936
6,4888013
6,15242585
6,8396556
8,10827476
6,7717639
8,13688611
8,10246813
6,67418248
12,10483159
12,16899694
8,52750366
8,22880091
6,52890303
6,47055561
8,13550143
12,38066157
8,57246730
6,8965349
8,7214486
8,7298485
8,7828099
6,120908083
8,26427407
12,12232429
12,22628985
6,5338106
6,5453192
6,81932184
6,28894713
6,7866959
12,8038162
8,48662482
12,7582726
12,12566263
6,5257557
12,12132544
6,4864433
6,26055819
12,4461007
6,13443508
6,6809547
8,8334119
12,7879039
12,29263016
12,12418751
12,11990026
6,16560062
6,12141132
12,42094348
8,42789239
12,13067362
8,24300401
8,14534223
12,8514826
8,6369824
12,26238784
6,14509764
8,230872372
6,26844703
6,8375408
6,7943016
12,8693972
6,24964505
6,10003333
6,10157536
6,194254376
6,155369720
6,10337697
8,35512256
8,10502049
12,8024284
6,7387222
6,30462357
8,13247687
6,5267273
8,7753846
12,20758973
6,63741450
12,10369145
6,12261783
6,76950988
8,8166517
6,5521720
6,4449132
8,23786778
12,17198476
12,11036645
8,146929139
12,11851603
12,23146026
8,12684564
8,144559412
6,9491165
6,7395012
8,15199699
6,34135987
8,12948511
6,4081366
12,26371447
8,12615677
6,15669848
6,4718909
6,13391796
6,8152318
12,106428209
6,5595056
6,54957500
6,5084211
8,55772971
6,129879758
8,8041891
12,16614103
6,24837817
8,11730680
6,108299652
8,6386476
12,13575944
6,17000278
12,7838343
12,12071991
6,6771578
8,10554201
6,14856809
6,17085055
12,85685723
6,44265785
12,20966247
6,88337277
8,7051377
6,23753938
8,10912488
6,12136749
8,18406117
8,12878098
6,60085410
6,6639896
8,72107183
8,58750110
12,36073494
8,6352776
6,7145806
8,6110751
12,31912562
6,7558605
6,5437943
12,10040015
12,60296438
6,13284915
6,199055117
8,7907228
8,25463006
8,13357616
8,44433514
8,10649796
8,6263657
6,28998766
6,29090106
12,9367514
6,233229957
6,4828853
8,48587569
8,51356385
12,9378488
12,24172429
12,8260211
8,7294770
8,16125496
12,14572217
8,26053458
8,14303266
8,11366365
8,5706330
6,5536218
6,8027573
8,449927997
12,116934294
6,7121831
12,59053502
6,18797499
6,18462813
8,34124100
8,76034144
6,32991728
12,16208784
8,22572381
12,8633524
8,230042102
6,4522402
12,12673042
12,11206068
12,10394032
12,10744988
8,45793328
8,16094133
6,195789496
6,86418181
8,10175138
12,8991038
8,30420801
6,13037468
6,5922726
12,13223262
8,9990195
6,15651689
6,124756549
12,68481795
6,7496822
12,58274150
8,6159553
6,11718170
8,74960390
8,12582021
12,9359441
6,9905472
6,4707379
6,5108299
8,6866951
8,22636043
12,14605380
12,23762549
6,29846620
6,19860555
8,222237757
12,8424007
6,5757760
6,6693779
6,36320803
8,9476822
6,14841388
6,152638671
8,5552018
12,13617981
8,58284680
12,169852320
6,141569978
12,108329001
8,9630654
6,5364670
6,1020330399
6,20614947
12,7983732
8,53179358
8,9336624
6,37103419
8,50470191
8,315082540
12,24865921
12,14063775
8,11505505
12,1279462595
8,83877845
8,10407562
12,14100134
12,8715545
12,12580038
12,16266152
8,13371232
12,52113157
6,7226568
6,4627771
6,25170470
8,7822062
6,5630451
12,11470281
6,10604971
8,9242384
6,61643512
12,11430455
8,33020613
6,7981617
8,8868603
6,17861851
12,13064968
6,19782612
8,5969529
8,6140598
6,7389019
8,10209152
12,10274266
6,8191873
6,36467194
12,43583566
12,8694445
12,20393324
12,31033040
6,6549649
8,16876654
12,22092021
8,8325243
6,47470337
8,180488726
8,32256396
6,14213983
8,8234745
8,8601400
8,33080210
12,13270576
12,34806748
8,11813691
6,6277662
8,86980601
8,5968550
12,30424112
6,5896359
12,43306262
8,25057259
12,7711362
6,49883594
8,16162820
8,149328187
12,15142177
12,1049445484
8,55058660
6,54711487
6,5588038
8,9624825
8,11855852
6,17996893
8,10432552
6,6363567
12,39302254
12,15560665
6,8899682
6,7722480
12,13082343
6,6842118
12,11593914
8,90445076
6,70954407
6,6098723
6,6317539
6,26430300
6,6871949
12,9582036
6,5232598
8,7852838
8,6386657
12,13116260
6,10437978
12,12049083
6,6251794
6,51458888
6,9206446
6,7126992
6,77426029
12,82923805
12,9163896
8,6431972
12,22712327
6,4844773
6,20894704
6,2648977766
8,11574863
8,149872864
6,35409426
8,5549057
6,6183656
12,15492410
12,34851730
12,13470805
6,6902641
8,14779524
12,67303999
6,14539592
6,25815592
8,25629763
12,13422896
6,6158200
12,83596633
8,33043159
8,12104969
6,7052425
12,9977212
6,38023710
12,140342144
12,8650966
12,23236107
12,18730252
6,342384600
8,53042485
8,306056782
6,5862491
12,12037989
8,9750374
12,215129189
8,7211356
6,17389163
12,45280297
6,61655635
12,16672821
8,42623033
6,193946505
6,5262289
6,5048596
6,109928748
12,15292642
6,8719793
12,13253249
8,11078196
12,7725177
12,29335625
12,40433857
12,114021684
12,9774568
6,25285744
12,148390066
12,28491295
12,10327135
8,6125886
6,132823116
6,20572543
12,12435586
8,41488718
8,8753123
6,10393449
12,79447729
12,65152746
8,5736755
8,37521180
6,25550836
6,88957102
6,6232362
6,92821642
12,25056087
12,12266399
6,9284561
8,10248304
12,15602102
12,12755285
12,220775215
6,11905148
8,9337087
12,27656511
8,105152990
6,5501694
6,5010340
8,11782113
6,15584914
6,28403960
12,93953570
8,4480483
6,153559631
8,6987248
8,288360716
6,7921954
6,4512225
6,19425660
12,14273090
6,13104115
12,47148315
6,295774812
6,7207416
8,16889539
8,103145936
6,9723123
6,6649276
6,7591347
12,23762809
8,25990691
6,4233123
6,7680355
8,9000770
6,4664485
6,28714990
6,39367051
8,22378959
6,18115795
8,37753902
8,6147599
6,4887171
6,29910253
12,700047821
8,7693303
8,16360650
12,18488468
8,10245969
8,137071457
12,30417395
6,183935151
8,12202351
12,9291362
8,17834480
8,11313893
6,130608107
12,48819269
8,10260588
8,19634814
6,93324207
8,6400404
6,17959783
12,161368393
12,153399648
12,38817394
12,184886009
8,5440295
6,38590604
8,40378329
6,6709607
8,6245395
8,7159018
6,18846407
6,31131575
6,5047846
8,5542625
12,50007582
6,16884668
12,112389662
8,42248606
8,16685934
8,37497121
6,20842001
6,8031896
6,4353276
8,51097590
8,31395158
8,67400504
12,24123707
6,13515878
6,8860458
12,10697736
12,18333993
12,59341888
12,26089067
12,19237896
6,6373832
8,13540154
6,152779372
8,7828016
6,5382648
8,10074797
8,18973135
8,9349346
6,8794888
6,8495208
8,15425403
8,6849748
8,10645013
6,9691596
8,6957411
12,75105062
12,65677103
12,15100535
12,40029308
8,28826597
12,75057386
6,31061412
6,4972020
8,7174465
6,45673242
12,95757094
6,33520231
6,115316558
12,12880917
6,111601866
12,10432096
12,15506431
6,4683536
12,22515574
8,11607974
8,11584351
12,273663343
12,11625135
8,52155835
8,35440298
8,301069596
8,18860497
6,7034693
12,11497648
12,103324561
8,9907154
8,34147140
12,91160460
6,4115173
6,5466610
12,10248417
6,263456512
6,11746597
12,14600638
6,12074961
6,15766528
8,8685736
8,5843382
8,8879426
6,27867871
6,5458640
6,14296547
6,6875242
12,9432039
12,37010172
8,10954663
12,14999943
6,30516306
8,6647101
6,66776488
6,7327336
12,9880537
6,31947061
12,13842009
12,103834873
8,8009010
8,6269545
12,29863377
12,12587385
8,40997400
8,32425956
8,72648305
8,6660091
12,10992643
8,9114487
12,8198652
12,8732706
12,120064572
6,42424526
6,10669820
12,11401839
12,153522736
8,14556364
6,35359903
12,329696386
12,8276416
12,48605625
12,51849525
8,5209728
8,257428814
12,48263650
12,26330467
6,11526300
8,15429854
8,78144851
8,5242522
6,48031270
8,40119326
12,19678472
8,5176909
6,110638405
6,5200576
12,17367915
12,7075414
6,34454454
8,122762052
12,58601871
6,7410387
6,27741175
12,80432131
6,7774704
6,146354922
6,48758964
6,15336423
12,19640233
8,6256310
6,4527709
6,9390194
12,89232617
12,24684959
6,8608854
8,777932740
6,32214321
12,55883152
6,55260463
8,13227626
12,7476391
8,15060934
6,15405556
8,30143153
8,5770818
8,5265267
12,72423000
8,7457802
12,13119642
12,230967052
8,10652270
8,27212292
8,7480531
8,25216691
12,34684194
6,4166028
6,52162262
8,6907627
12,23312174
12,30371067
8,135155024
6,3989546
6,274777617
8,9970775
12,15657581
6,6312651
12,29992929
8,25917334
6,4065366
12,13185631
6,8195293
8,11627066
6,10742451
6,20441580
8,6876894
12,22327754
6,37769955
6,23203122
8,9606513
12,56464316
8,100115018
6,10961202
8,7996195
8,111079324
6,135905586
6,23072949
8,11072870
12,52639604
6,72987739
12,69749818
6,84986084
12,10269787
8,9728086
8,8782867
6,9945566
8,5424275
12,96872454
12,11514132
12,13263046
12,12230531
12,8672891
8,22149926
6,4328462
6,252486970
6,6349593
12,143991690
12,30995159
12,189151084
8,208489712
6,8697087
6,10108343
8,9354922
6,6183001
8,7756467
12,14863535
12,14561394
12,11050347
6,41667380
12,9890659
6,13268028
12,8216542
6,15704348
12,9184825
12,8060502
12,17509586
12,347251772
8,16601963
8,9307244
12,1894471985
8,8697329
12,84641994
6,11994460
6,24938174
8,9196373
12,35827728
12,17618989
6,7271742
6,6407287
12,60777201
12,11374529
8,5099760
6,21725222
12,21739138
12,8868428
6,4614603
6,14237914
6,5346783
12,133156598
8,15124654
12,16632404
8,6079855
12,11028658
6,28229884
8,18676148
12,9680098
6,4861401
12,15068006
6,34287455
12,199663708
6,5223754
6,30197780
6,6471443
12,91546152
12,12015507
6,38179113
6,4639154
6,5525593
12,11990886
8,5888556
8,11950575
12,8456720
12,7352340
12,16648987
6,6076036
8,400652570
8,11486903
12,21247550
12,50241016
6,4661066
6,208218917
12,15657603
6,17583478
6,25550659
8,48993109
6,9805508
8,18375070
12,7946893
12,89285062
12,13817866
8,231118208
8,6607072
6,18244345
8,6236201
6,13706105
6,38869644
6,5688494
6,386361384
6,7340045
6,86346082
12,16252306
12,55002979
8,36326081
6,5358625
12,18918633
8,35842000
8,6490412
8,250195223
12,7957297
12,40084733
8,60044027
12,8516081
12,85057337
6,37246120
8,28172012
12,19376362
12,76341994
12,10379075
6,8387416
12,14401052
6,7622661
12,98804258
6,76441280
8,20878525
12,9234716
6,8438319
12,8085636
6,7810757
12,9100121
6,4524269
6,7777388
12,13191163
8,25589179
8,14340099
8,11649178
8,5907663
6,6785096
6,10369362
8,21514128
6,238934282
8,9992081
8,38638534
12,17645702
12,57188031
12,7745464
8,23635476
12,8190470
12,31943097
8,11944611
12,7481225
8,42284789
12,21128019
12,12040824
6,7611630
8,728540236
12,12174743
6,118894940
8,17332388
6,63237798
8,4973880
8,40830481
12,15530046
12,13361410
6,196471860
8,6989676
8,11398227
6,28154468
8,7147720
6,24119826
8,15858593
8,15686715
8,112595378
8,5320941
6,4911655
6,22599236
8,6993722
6,8859259
8,75636421
8,13143114
8,144362276
12,13309937
6,129717230
12,20912761
12,26904001
12,49517960
8,24764922
12,7929223
6,153347137
12,7384944
6,7376579
8,322971527
8,13668682
12,6694075
12,9349490
8,5417527
8,11060292
8,9103503
8,25167261
12,86234719
12,24163745
8,8429769
8,9378041
8,88705361
6,67157062
6,27827107
12,38902051
12,47666247
8,5182980
8,64917927
12,34348449
6,13724214
12,13579869
12,13150729
6,7321938
8,5905963
12,7608170
12,24629467
8,7246830
12,15037617
6,4204842
12,8065430
12,9283061
8,27581225
8,13285469
6,16418787
12,40980262
8,14712710
12,133070952
8,6578455
12,57787546
12,20289201
8,13652960
8,9549843
8,29587735
6,122661953
6,9530556
12,11582593
6,50885241
6,8765654
8,7940748
8,67891136
8,7156768
8,213512926
12,14081264
12,6822275
8,31517911
12,8686306
12,34686114
12,148018443
6,17530391
8,6209847
8,9570563
8,17278484
6,30173546
12,25926984
12,47667440
8,6582788
6,4924270
8,24049772
8,12104185
6,67028856
8,39235571
8,32308317
6,4939727
12,525034161
12,17688617
8,7350425
6,12822868
12,19705090
12,11003022
6,42571302
6,8427201
8,10069066
8,9196986
12,39499227
6,8568793
6,5269730
12,97609521
8,7715601
12,8491355
6,489867928
12,24819925
6,6031413
12,245036382
12,16259124
8,34112343
6,13576389
12,20213805
6,23700025
6,14326982
6,8764144
12,20190605
6,4781419
8,11444903
8,42552482
8,5879877
12,149670171
8,31216213
12,12031290
6,5619650
8,12577382
8,15752515
12,37019594
8,14491008
6,51116995
8,115297206
8,13287422
12,16776034
8,12961543
6,6406869
6,15630546
12,9987530
12,15991420
6,5794417
8,5956670
12,11070180
6,4938336
6,4693420
12,4750350
8,5005074
6,12331263
6,9896422
8,26880916
6,7135186
12,8035532
8,156410762
6,29993914
8,44595599
6,16777813
8,7801133
6,22647310
12,55776015
12,12800212
12,11903633
12,84649298
8,124744429
12,8551884
6,9354755
8,13229570
12,31022219
6,13924941
8,7303833
6,22760961
8,61062363
6,188383431
8,5617900
6,21168736
6,10903457
12,149599392
8,8865112
8,17414900
8,31933168
12,27865886
6,10845035
8,89056969
6,142144751
8,6338949
12,7598264
6,8485564
8,17813806
6,273819442
12,11972996
6,31074726
12,11184464
6,6671090
6,14628619
6,13795974
8,8618427
12,9518655
12,10062587
12,11012332
8,5771607
12,46898260
12,17036530
8,118943515
12,7671943
8,6937086
12,30339197
12,8038590
12,20870134
12,52973392
12,43110324
6,7904752
12,10220318
12,12639929
12,9399709
12,14605080
8,29646083
6,8220515
6,16002833
6,7738155
12,6986789
8,29337293
6,6337002
6,30427369
8,6377368
6,5725032
12,10421635
8,635654453
6,102737257
8,27268420
12,32186018
12,8626986
12,33099788
12,25153282
8,7488426
6,15661946
12,33539982
8,21218657
12,7023304
12,12818385
12,13258496
12,12383459
12,8667273
6,6916533
6,18759200
6,5717150
12,59153406
6,4977970
6,8818042
6,6492362
6,194487226
6,24169493
6,105412161
8,6052640
6,10505822
