prompt_length,file_size_bytes
768,25822090
887,14784617
407,170466859
316,107544490
427,11461230
331,150712032
517,7491434
491,114570666
469,13405436
396,190792205
390,6780965
501,62479888
485,28410784
840,28176011
369,540600577
399,30627518
372,6622113
390,10837078
410,19340981
322,13673760
326,36843264
467,15332532
520,59632860
659,7928686
254,9038443
257,55288530
815,43301589
383,9570508
294,18428992
448,6165899
391,9064944
730,5808271
456,17268825
488,9271117
339,131964712
587,31877768
378,12090174
344,62197576
450,189259238
405,15494134
400,7719706
560,12362842
940,22726310
445,10404287
302,36193679
324,6919562
209,222121609
351,7749646
270,35296745
435,11886830
798,15552902
341,35745529
488,8856795
337,6782770
398,6197473
433,401799745
632,15501431
342,9010025
499,7498746
466,6577472
511,18971283
507,20847249
590,9894439
443,11209008
333,28891398
716,15439258
410,31931607
461,9998769
331,39703467
410,8959547
565,7840012
658,9924306
580,22574986
889,12693269
645,95606086
351,5551169
378,10767755
408,70253196
224,10368145
491,9132970
356,15620931
309,18249026
453,28134154
394,9816363
445,10189735
295,10893707
303,38930719
915,21096164
196,12816134
434,12331079
639,75300749
426,22300493
758,538776831
493,7719288
370,5722583
274,9016997
290,11122051
671,18390902
409,43956090
488,8325588
644,6406576
619,52133319
332,12228667
526,59246433
257,17634963
520,48271490
627,7576278
323,11331015
294,8723609
415,11652461
447,141949728
422,97082328
499,4933393
511,7146318
589,8762813
373,166568257
308,100901561
416,58099431
491,145459609
696,15940842
672,42576931
313,30324647
492,10075148
1040,45261245
534,19189480
350,8550613
358,157856246
598,12520871
527,13479036
369,8219603
485,160308512
539,15512937
368,6277096
387,28127622
450,8344761
523,32536877
246,17706518
264,123591046
577,6556005
265,12611373
357,6635509
370,69177006
291,8690435
248,24732585
353,9031624
451,10178216
683,7543682
377,112222195
513,15061320
362,7077411
314,44179165
343,19882589
391,406603528
331,229430443
498,10067342
493,21622021
481,33420763
444,6289834
466,7702184
444,19517579
281,10986825
344,6439838
461,15124959
394,10212331
286,140588176
650,11091111
379,23210841
691,5040798
411,4133157
277,9899526
267,14775559
405,19833414
475,12713428
513,11753016
508,11158974
602,8427797
359,8871696
475,114118754
342,11414727
918,8911973
299,85934348
400,15862006
394,16069718
492,14911234
503,25333538
371,25656981
502,126265233
539,20756433
482,8412333
439,11524036
290,7280316
409,10322523
653,12153416
462,14703725
312,9025061
528,6911952
406,11407150
364,250540504
346,21344178
294,66740845
739,8975562
660,9132904
407,8874704
394,88188339
302,29224185
504,61699032
755,78030169
355,143270477
784,18273283
608,8502247
618,20839898
532,10931187
426,5266298
309,12185194
536,5858692
546,4006163
564,12267049
370,15859535
404,129755524
329,68799783
538,29346060
625,250123576
395,19552926
368,46107133
408,36280665
388,45934039
372,5989967
594,33229481
853,23647223
475,12996020
313,8314981
490,10286994
393,13181821
364,4512327
941,59896531
371,230591958
538,13498480
251,45465744
294,7440864
547,10326787
385,53687446
451,34451514
413,14451102
520,119763500
790,9572821
428,140086552
572,8582692
396,8731793
415,7401024
417,70915845
404,5231477
492,11087670
514,11562371
350,5258314
390,8731568
447,7312481
349,14557844
765,6110863
501,10965192
352,92331924
347,36820181
389,16651159
296,16409813
582,79287074
399,6627168
615,10385114
416,6735968
365,35443269
400,23273346
473,86541392
611,16723260
355,84824236
928,13946262
935,7790083
781,17697800
358,10409190
488,21979020
464,11901746
765,20940703
851,7634946
521,92324964
220,6839600
481,11557746
319,189270355
421,30026344
385,25572981
653,9679440
364,10924782
432,25030417
552,7631014
362,8742619
460,30731830
439,9573396
438,19745629
542,15692184
301,420286620
721,189320857
667,9227458
309,29496836
321,17950856
375,5140146
482,3936094
576,8493941
337,7972761
364,7478695
446,12294786
450,9047577
364,21111080
382,9507470
284,14248388
448,5278507
388,69092118
525,12595538
451,61918012
400,16986191
409,29527447
407,28421144
333,209676650
912,7846811
467,13759089
386,10437212
418,6984060
582,15513834
359,5426324
427,4707733
322,180171136
265,3974668
653,5804875
820,10838548
975,6254079
473,5857291
356,5086976
736,5933165
352,10346839
376,108145258
376,13426398
550,25480958
328,17048442
260,103301914
1425,49782071
539,10119288
726,21272995
637,12795328
694,19800381
348,22534690
311,16836513
345,6627366
638,15035035
431,9009601
615,9962735
557,6410641
653,23343482
758,137841464
504,45133608
502,30808829
337,8151754
443,27037515
534,43521594
397,13665479
798,11059050
489,5331289
364,13478786
524,35862656
407,13429162
318,16765964
671,28304609
419,9140350
694,33784841
593,15947906
367,82335974
556,33879938
513,22393458
597,86836237
352,12739490
366,85843458
475,12531536
235,8311907
506,5997173
456,38702186
518,16775425
395,7849017
565,6014652
690,6253936
654,58319419
391,11678480
442,14254172
393,128896528
452,13821086
524,199854190
634,19309885
495,9838373
801,34844193
404,5266078
326,77953565
516,4404541
380,458114471
416,10000095
714,181798102
473,148184758
286,15251875
472,63708283
388,14979620
449,10853531
377,12810928
399,202090202
412,33526532
477,6344704
446,715424264
367,9798382
953,10347894
349,9937790
542,30324441
249,4769898
680,8487143
429,11644566
508,84018763
367,18224042
668,8881424
539,8522325
404,5540958
284,7196529
539,8102800
427,7334612
597,17750070
384,608216440
259,5362791
395,29475972
400,15325601
502,9661171
1457,40189859
471,4941065
403,184712514
388,8528150
516,42417219
791,35176686
381,1039734402
357,148122845
650,13527039
551,71975591
728,12229209
477,37944604
1443,10127640
629,13212657
406,14272318
473,36083346
500,74135596
499,15398746
689,6440455
325,54130276
271,26443572
565,8335780
339,90939983
595,6888350
428,10603396
283,39217139
355,144376752
482,30046850
786,6464302
489,8828106
550,4450744
337,95241358
361,108373448
304,10728783
336,6804911
447,5330568
560,16413594
558,9006195
457,11793551
448,137896212
627,11416208
381,7338797
307,7239250
344,25963361
392,44186894
251,15711177
487,6746353
474,86580487
389,13295638
482,6375706
350,148833664
454,24011540
401,9902717
340,4360872
567,5428509
394,15726072
267,4846187
280,10836533
251,8937962
441,13155178
469,5917846
345,7572038
874,16958584
318,13688132
1008,140403927
451,10769236
389,11821870
287,72430600
387,4778096
374,25168149
391,6227036
382,8114794
615,18073892
547,34601874
475,5907844
402,12182945
387,5632362
406,41027179
742,5922850
509,7749121
419,13221824
458,7430337
519,18437892
404,8376908
482,15701274
265,28492016
954,11590696
487,7593516
594,14159573
596,8689870
511,84522643
983,11657429
378,9699741
410,8919822
753,6531960
497,229108409
317,157628629
263,7366087
448,4593993
348,10731175
575,6194398
644,7842786
385,9060445
478,7796024
290,542375601
622,29585638
440,319708992
372,386985373
381,92744642
389,29347001
599,14268474
357,232819656
516,7433477
474,8856080
278,15297677
427,4349626
396,13954091
753,4988713
522,5029374
315,18561318
351,18509540
332,15015986
350,35558807
550,28404268
875,41488379
375,28476214
646,5557809
374,13427099
1004,98822905
238,8568172
423,5596684
495,10448908
1016,11050235
549,5397823
464,11539170
619,31595097
401,7250725
401,114213309
497,7671909
459,137071632
427,23476786
1092,13324710
338,20101321
655,9948851
666,10357845
805,6128169
324,9272338
470,40106654
453,16451654
272,12592348
510,13485510
458,19355235
349,23088924
923,7036172
586,3803585
520,16116605
435,63346150
462,60755283
702,6505881
336,59079917
916,14929293
579,43608456
447,52712242
399,8131031
427,12825388
548,19321305
327,9406282
329,5357188
349,6599280
514,9931019
611,4367414
448,120020105
363,56643027
463,6437140
383,9699409
637,8647111
520,5301584
594,56786760
931,9274523
429,17022605
407,12507507
353,7715015
633,69880816
583,8032449
376,21154417
497,6858570
499,169218596
317,4015642
553,17988378
280,100560610
334,10491825
440,9269567
373,30235193
353,32307513
261,9266723
349,9479591
311,11130434
278,14868051
442,12215012
393,17609768
624,12483692
490,12647526
471,11635825
477,41128238
610,5788441
369,5639082
1009,6112111
439,8419822
871,7877771
538,19466992
401,24608679
426,6902274
431,11516175
350,7102116
670,25018665
453,179129255
521,15707297
376,12886909
519,18711266
341,27788532
264,11234432
548,7892233
417,13705737
465,117376921
362,5015007
831,6277327
624,6064064
438,6269074
439,27920318
451,31942021
477,16228435
252,60575567
495,163621182
524,21730079
482,4135746
1553,10765132
469,7388471
439,20783736
384,87791077
577,11161004
286,11488675
1032,35003463
823,13336452
288,87962684
730,19676569
337,9099304
407,133584046
472,11324314
1464,10173544
325,7531382
413,26654632
240,8560845
432,5993978
365,7570800
661,96169435
640,10121114
531,9836121
731,13907069
378,271826214
329,14327794
391,25780710
801,26145412
509,10130851
1006,12502048
428,5443371
290,8352983
819,51892902
445,12432378
477,75099226
366,14024554
373,11306461
413,50859145
610,96681384
412,11646751
584,40229096
445,13891157
702,4544311
575,117914169
379,21439000
298,8145669
375,8797721
273,57610770
463,139112722
510,20703224
547,5802765
311,9855519
435,7715549
606,12860685
577,31670802
517,13152413
263,33067386
745,12597218
344,111984494
303,555102831
366,95463191
272,10960807
295,7209553
582,7631828
264,14997283
340,165865189
491,11357853
399,6896715
469,8588950
388,134071590
386,12260909
251,4931158
387,11339773
435,8169920
485,7674881
400,19431044
281,22033837
418,207592591
660,159201522
813,8252776
480,10729450
409,233997219
400,12673628
355,8271708
536,50583221
355,11706994
249,39120324
494,8180078
1076,22374124
550,22051925
286,93285185
277,5707259
333,31080924
500,5885055
632,8548034
420,7072897
417,10185112
506,5255926
468,4535042
367,7619910
714,131077378
595,24911840
366,8258897
368,13026809
911,9873358
272,54783685
674,11580411
651,55863525
349,225014880
625,133270609
668,7857921
467,25753995
379,30042484
795,65347671
485,5973035
313,6367820
513,13259780
504,8118772
509,38998095
480,8263713
485,35929880
276,29779985
379,25116112
742,21633493
390,5663756
398,5828029
444,13132577
270,5242589
311,8344853
1593,34892983
616,5985183
341,11406864
435,14168459
332,6221205
265,21745163
430,9590214
336,69220730
287,11836397
396,15250538
527,259868751
353,7493701
412,6591087
483,121886297
571,12577753
505,9170878
436,85131733
404,113441385
618,5982643
708,29571511
796,62583975
379,39535344
388,9109004
964,46552324
561,24113903
328,14285998
382,85487040
684,5984852
334,15911652
348,10485717
591,27003147
488,10468627
945,11215467
523,9500290
882,75499789
475,10724678
373,8099119
649,13514979
419,9720387
344,28799613
600,11708694
365,135241501
601,5666921
707,3966647
282,12397543
419,8949606
336,14620077
262,7821131
398,87204052
358,8280003
373,603735579
395,10744818
331,18637439
519,133647755
409,12712490
369,21316378
398,5410604
309,13309289
393,13887640
569,21115309
339,6804992
368,8937426
439,47159984
1046,13327859
493,27534704
432,11625193
263,150634601
514,47935030
282,5336783
860,52881728
427,63337700
446,24325085
486,9109581
487,17188987
579,9387431
738,27290161
416,32974008
570,58060042
240,18832914
789,5234610
305,4667443
281,9692754
749,5073741
433,29870281
360,5816888
1023,6521076
619,4786407
440,10343779
547,17837296
330,11294788
416,269679945
671,26941412
609,265825825
393,10178618
746,10051384
296,5199543
406,7703019
488,109152258
641,6694569
553,37814750
326,4396984
699,155062365
449,100621775
461,8138465
266,48004249
865,15313286
651,16366231
504,8123881
277,10361392
278,677468990
761,17451612
481,87762450
306,15040709
368,23257919
330,36465641
275,28127988
840,6963462
434,10992717
360,11482444
736,8290909
309,22153628
401,9845641
581,10594448
338,18823738
362,15767665
402,41606085
540,14112590
340,100161416
420,22199241
516,7106928
747,27434680
483,17811469
356,36891369
459,10206499
786,274184869
373,4261770
669,91896722
658,34850072
638,10672766
460,42181970
290,5351357
715,652756849
383,106117768
440,6349460
305,34437821
708,5278384
475,8355831
653,11449666
382,48381764
479,52429102
463,9478318
361,7755927
619,54762468
409,7544733
378,7464848
391,12021446
550,6791367
798,35138205
656,13196598
330,9827044
459,21856870
638,18849361
608,10941797
456,7439293
446,6115092
326,6761286
423,5953205
412,10179093
387,13856273
480,8347578
481,9757962
703,6768460
410,14762029
275,14468249
494,9973705
503,8303313
538,9483750
357,39371364
451,13502703
487,8194661
435,72827096
1011,7729560
597,21625533
1450,37932953
352,73065317
480,13266909
768,16614436
700,88152774
444,13927310
626,23763731
575,66339607
418,5087153
359,15469599
480,20398461
296,11915035
490,6122546
1014,12716457
344,38644884
535,6880929
676,6965664
790,30514298
513,17823302
609,5592610
492,28047968
388,191785867
421,19266439
454,36993541
522,25623089
394,106968316
271,7103071
371,33241995
597,17929692
624,8305741
901,8354407
385,61123968
447,146932366
464,15286208
313,13754087
423,7755959
385,72690247
394,7350204
396,466409589
548,21289484
299,9200187
605,83611580
530,10688632
416,5515825
368,14844362
486,7609362
267,72336687
975,44792881
374,52122566
398,12164398
390,12075994
948,13365267
865,10827920
542,7719433
643,6202298
455,156927561
430,8370311
394,19178923
729,9004733
633,10928272
476,701674180
657,10876252
442,56130895
549,5896398
313,17978971
428,8495427
454,69694472
284,48378977
415,63260826
381,9095625
505,131480689
461,7432468
523,7462334
455,11542231
608,7125579
325,11053079
364,46987248
524,6306877
456,15894477
475,11043325
423,37210036
595,7293038
691,8684389
619,41978566
544,20715134
360,15640594
567,10349735
307,12712936
347,7892406
415,10399875
617,7145514
433,7861912
336,6503881
411,38033388
502,24041238
398,18472395
775,229520269
511,11813229
437,18385681
515,16926821
689,17199582
559,9605898
337,6289235
492,34799667
306,25366245
725,7364915
250,47184427
351,31232657
434,103111089
389,19643036
541,10080340
552,36091915
322,51824624
541,21316375
522,9977171
322,15524879
742,188709608
390,7897143
428,9866715
694,14541422
710,7555347
422,7221999
306,11004806
662,4972841
374,46414169
275,38072030
442,9408176
535,6452991
385,82219153
341,4683665
241,9006878
331,5418949
431,5926939
579,39486267
404,7197736
369,15025393
316,34932430
404,8092742
290,47015976
489,31572836
426,22837954
515,67955233
395,48112275
432,17987184
413,22915207
751,14066968
1006,30468437
449,12869967
628,45790760
494,17276372
926,28768920
301,16261662
613,41812540
818,6703279
320,8678915
559,6730870
673,15652223
435,8905754
310,6082714
482,244280707
427,30318193
445,20853869
543,32635494
793,4682377
306,10255834
246,7742957
401,10253475
446,144115356
230,8442084
601,5580719
342,22083467
343,52516427
495,31988162
207,12176110
338,134557381
389,25655156
368,28846330
388,13313398
470,13201458
661,12304426
442,4521779
676,34209136
471,10630360
467,11128113
421,8562572
649,15305619
389,25165795
721,6671907
563,7811000
589,12613441
416,5139691
478,179191188
612,5430639
732,5653695
513,12470614
288,13501792
230,90968315
432,7957346
480,21510345
447,14025572
554,7657009
414,18796547
351,46605727
484,7199681
464,48927917
591,5796881
509,75507797
347,58436635
786,32522644
604,13536605
326,8883712
435,27402169
270,8282051
504,134955314
1029,21754468
534,8893580
490,12115627
428,56750845
698,5425672
334,58102511
350,26275749
409,220099967
816,37810948
502,11999718
567,9118892
515,10242797
529,15975725
352,12846640
480,13867827
473,31064172
451,6243464
349,242491239
312,10016607
395,18850245
1013,14136312
448,4833395
543,63041769
347,86774923
294,28206594
769,145795637
351,7883789
321,180416851
337,17126853
404,105628220
292,12437812
583,23186501
526,9177796
297,10761484
464,8192821
630,9680888
332,58884252
328,9305708
290,103360758
240,20207800
423,5453007
783,4336288
437,165093714
503,4432449
382,9239259
979,6296168
316,98235984
698,4766537
590,36945606
961,4799946
609,40929954
521,22195706
501,24385446
507,82209437
391,127622455
334,6848544
393,14733081
356,5947473
944,1237878867
426,33350917
430,14812195
562,16428495
682,17948920
450,9051707
696,11703237
461,9967139
367,10839985
471,8704668
523,19312407
286,26898294
463,9998223
365,10007726
387,5945106
485,106864516
525,6414709
485,4466583
589,16625811
423,11575531
359,10216700
404,11497457
329,134304256
970,14615181
755,9136138
395,89561095
439,5134017
373,13432410
375,9669264
287,6503443
353,9877803
382,417237097
423,143685463
640,29241869
440,7874923
628,14591715
773,12660980
305,162686743
595,6635617
368,66703089
354,5924693
639,21733773
261,19368858
386,6244444
500,4955645
755,14104675
366,27863521
359,6406484
376,14047576
631,87563681
232,46841117
299,33846409
549,11845256
608,5729192
584,8670436
404,28454615
340,28829409
314,17182026
615,14712138
443,93138817
453,5901822
532,16309187
478,95613617
347,50613219
504,140336339
366,19715671
380,5042717
1005,225721829
759,26622610
254,69681681
545,9565224
299,6126982
392,19511412
539,27537115
540,10526795
414,72011194
420,8117379
837,5521603
486,135252589
294,9514544
532,29345322
549,37860906
538,9341760
732,8986176
510,5956497
307,22858245
579,23166356
377,8479246
432,31558988
727,37065231
483,17387851
457,5911161
304,33751340
305,260062495
342,22073805
735,8058907
208,28330303
381,6565835
289,24341279
346,6380257
227,296682509
308,10173991
221,7471410
385,8673112
551,4225619
400,6337108
364,11077533
216,9035768
468,17604611
729,16216183
209,38791068
419,12065145
299,13732305
429,13838529
322,17960857
528,13599608
497,41587024
948,71943251
608,8192262
331,17347603
421,14931117
520,107047870
298,18912898
373,13509605
708,10835029
377,32199793
800,19853659
383,25051405
958,19889378
419,5739282
349,47822491
800,11009811
814,10313510
570,11647538
594,11432900
659,130208257
521,8236322
284,8733061
295,14950139
769,89465232
319,24162652
319,13728890
420,11176437
290,10277590
291,132236915
335,280933288
233,47564253
489,20315886
347,4842592
498,5474564
375,11524496
738,91644111
249,8294105
267,139958984
535,6888193
901,13242985
424,6490598
273,24715580
407,10506566
549,199697738
749,4637642
501,62379082
481,19051408
355,16377808
310,7162540
552,9781354
369,10257766
334,284612407
307,10148552
297,30866829
498,14046351
639,12393995
436,15420572
433,666725163
703,7965163
359,75045659
259,19883752
766,15859234
287,21649625
843,6208392
437,4107127
541,5963326
610,7852269
438,13925485
765,8191052
436,6881117
443,37608402
516,134154849
424,19006656
411,19730262
218,113276769
482,28704593
365,263902986
642,61375954
320,106375507
264,10010665
278,8830589
586,53374636
723,7497490
609,11034339
418,18669000
406,20358485
646,8982002
419,6424833
418,12510425
288,55305373
419,78173913
474,11250747
570,44791026
438,6449577
387,72906521
373,22580407
373,148513749
422,24789458
426,81505210
261,5150257
457,15951494
434,17325741
329,7135143
338,6870351
574,6259697
680,28697410
449,7290419
525,9251899
523,8634907
435,74337952
357,39312868
330,12492516
273,7540094
712,5809653
330,6019379
314,226381220
350,4969988
631,4339447
590,8690817
442,8611136
584,6983872
448,36114505
800,21403656
535,18469591
507,8335693
603,9861608
283,257619827
412,13670233
351,9944326
280,9473807
288,9700577
545,38687611
390,13279982
277,30289345
344,12075224
469,7855074
408,10134648
528,313000230
609,11228810
390,5667621
392,56368740
379,78814264
327,25044865
515,32288048
499,76947768
539,10227301
348,18097106
275,7836160
388,8705544
363,9053627
270,29968776
393,37792261
571,8766368
557,7697949
690,62593503
442,21777152
435,57720723
463,4521219
352,171546540
473,8562196
527,7430246
282,11536029
419,41697461
417,16290104
391,51100239
726,22772590
329,11318728
441,4797966
230,5278116
370,14032615
630,300778566
495,15726693
313,34717619
594,14074732
342,4338437
521,17158584
482,64483306
445,18997589
342,46002983
422,3962196
444,13835401
530,7633685
499,48999169
346,7113423
1048,6748352
788,6671825
614,55065220
681,15432881
511,12610015
437,13054844
596,5265443
522,19745438
330,14538155
255,13239125
334,12468817
387,24368018
317,29187369
374,7181878
431,75292558
323,8278828
230,4993599
499,13726992
305,5269862
656,18020431
335,28024699
500,5288098
482,28760001
490,9382670
507,12732605
512,12621247
1012,6033194
560,9111707
314,9416754
298,8631761
583,9499289
340,74321199
569,7809330
714,6703930
443,24521529
313,107547869
360,26589537
350,15205855
539,6548791
311,28555797
455,40025711
410,8221366
375,101209899
354,4168418
457,14341688
492,6023835
335,63120709
702,11294527
399,15356194
431,13011320
718,5242344
301,34478323
349,393412911
356,115859549
770,21434149
541,66947963
606,57229811
617,28195831
287,16375391
447,5949747
1014,12084616
290,4972022
475,131662894
642,76177663
501,194588411
460,11512187
403,205703303
429,6991895
309,9259630
238,23099846
428,83436447
570,34593517
292,7199918
296,6209736
323,6295691
312,8530928
555,27110528
439,12506243
569,9914724
489,18979599
470,100406997
545,311056974
472,14770996
275,6629190
308,237260403
674,13174544
328,9694165
322,7670681
386,12586487
741,133135988
532,15959108
401,9894897
943,9677388
275,5665924
344,801947941
510,12157624
627,8747693
557,9000309
241,5989345
442,52222504
409,94486311
1021,25638071
397,15040278
424,15368827
503,58177321
266,62546266
448,9682042
599,9362551
510,33720680
497,12049906
319,7699247
526,162842442
628,12875417
531,14839531
228,8628308
319,11140328
433,9287317
294,47581553
280,33388163
777,5910425
324,12276132
513,12664074
604,17501349
336,70060017
316,593604732
478,16181181
362,8252411
520,5742248
481,32608159
953,21245745
493,12251576
541,19957129
358,6459768
379,7334759
435,4544447
368,52376349
401,31348299
572,9014307
281,9243206
474,8018521
382,147283762
314,8194359
719,6802778
251,7264517
429,31103634
356,11308450
694,6715265
477,12542126
203,9950885
610,4715153
541,8134154
640,10909776
1001,65966963
444,16059075
412,36290197
658,11017487
282,7386472
411,15679979
472,11749314
295,66062715
472,23395705
466,128052001
249,4899578
253,14983645
412,8879430
414,8240919
267,20989248
353,7745991
430,25569829
441,7457862
471,4292353
408,9410576
587,9429754
452,35957637
381,7748486
782,7456486
573,27095652
405,8119159
638,11824062
550,13634963
481,104763984
745,5350676
524,9563444
610,35382407
424,32813875
554,13952594
440,9708262
245,5809620
533,18976475
829,6483921
830,8734014
261,11378573
400,8879097
453,5656941
298,16357237
310,24343512
415,5760083
453,7082212
307,8577068
427,118275353
260,4022966
358,9529193
867,10054536
246,19365996
354,22346757
783,54354585
653,414127190
427,5210935
358,9103032
447,16924845
419,166914318
628,37945470
695,163775734
413,16124689
576,13892675
541,9200018
413,118914877
367,8154260
366,78779013
273,8368659
785,11524911
421,6175915
790,15930115
487,36250275
361,138238511
520,8157043
272,45492026
454,4538755
374,392334588
826,9938686
467,41737848
501,43703817
575,13050886
336,10000503
606,4871912
575,5151541
566,111460105
270,167636084
548,5550107
258,5986781
877,77205917
248,8686852
660,6519094
624,16765621
398,6434746
727,5614470
238,4567625
453,15175105
524,27288959
766,18535951
356,5136524
383,12149712
409,7886965
299,10086233
527,8371859
773,19892737
532,30692620
521,8418594
432,9114101
361,5014854
510,13295186
993,6583999
318,7716901
460,6621311
407,81410908
308,5502247
299,5952909
478,8393143
664,22665162
953,17955627
236,6370928
346,12842920
528,3942394
524,7473110
393,7806642
532,37823585
632,17895409
355,9325167
249,52650962
566,31177991
465,11400204
764,85818512
391,15692576
308,9190058
362,40383485
314,30478389
527,5109391
416,5175892
418,6505296
701,28606866
494,4916684
465,8089722
419,135132403
365,41933128
534,11406667
396,11934116
286,17636897
453,32060174
369,6989165
835,62377013
540,51927264
295,22290437
359,13001110
485,119048343
453,8695212
361,37989369
324,4501563
384,159267798
477,7588482
348,7434555
492,4955957
237,8195830
443,5790677
642,27863666
560,4383951
625,10968736
359,14642783
730,34636195
479,31976337
412,18477295
465,66024021
419,46921113
315,139787890
257,18384810
409,9191351
619,9348290
430,131470679
381,34863874
409,57109696
298,6641256
388,14501660
450,4074025
230,89830825
244,6418604
517,7739934
390,54204481
386,20422265
472,4812159
392,7607390
473,6383793
484,12793201
434,34105718
656,5478258
384,41549286
312,18071921
397,8659595
234,259456015
354,44910772
616,5385235
457,7897929
398,55907307
470,82804932
580,12410730
503,5149144
638,8382916
322,12547046
464,9727843
293,154148142
333,12382772
606,5565406
304,66509870
412,81738398
607,15337374
474,9041948
647,11460730
408,45469082
449,6113841
463,4134070
483,12292449
351,9044156
422,81975197
368,9252053
641,10348384
412,10747993
348,10252250
310,19483147
427,5011951
391,94969860
309,31284873
416,88669916
460,15589170
418,6859850
371,7040433
645,366483394
409,6076737
302,48713342
296,7975727
366,23534465
357,9454757
363,141728210
581,16191355
399,21126683
732,20746104
328,41074166
495,7417682
493,18149831
559,42344926
408,5617415
474,7792754
786,24972625
403,186041482
367,25900379
538,14443198
464,14141868
380,35787386
542,53237496
431,16412740
498,69905061
553,26517676
461,13778009
470,9997161
320,111840249
623,6342956
252,12174618
448,10269425
483,134401656
346,17695891
675,7683238
322,54716954
422,36557703
353,16099691
411,30292272
397,61641563
585,9867789
667,14558142
1066,19437707
250,6849137
408,6356464
658,144819698
439,10095319
836,5797369
464,70997329
413,8923100
621,11877582
332,15185078
447,6325250
354,6031599
458,6748671
320,14188706
384,14388233
376,63998017
1336,8670096
465,13022870
364,11647490
292,85883499
590,13103001
657,85554585
338,18021137
334,8547817
293,13435671
394,7784177
447,8702050
522,6251651
467,7802361
341,9538982
253,14237733
374,11670684
500,48868502
729,10332527
355,12995545
763,56226156
455,56143791
565,4583068
309,7426670
358,15924178
844,5695459
496,7720787
530,16745662
289,11299276
328,16693779
459,11525566
415,93241877
580,76459873
221,5998792
681,9627264
619,11587212
547,8251449
466,51615479
400,11815027
520,54702275
628,166678839
529,15734023
356,97674866
566,6719984
378,4076357
268,30505193
321,56360085
391,7610218
531,5281643
513,13506181
371,84028719
429,8751110
536,20558603
365,9401282
388,9268718
466,50443586
327,12137251
566,13714462
250,11508134
456,7491192
549,9497598
303,23316218
298,7859587
715,41001273
466,64052472
332,8095050
496,6112158
441,12704692
509,6646000
650,33674891
374,12261848
558,446384945
433,19296406
372,31200512
376,8262254
266,21911359
299,20794553
363,31410263
738,171557235
622,8722521
655,7984947
453,34609873
864,14667162
253,18944518
678,4877702
486,8082745
564,44098977
542,17066992
987,6846682
306,13480885
1239,8627364
422,67074400
473,12729166
380,10215008
312,18350606
266,7419542
397,74310958
281,12002273
565,6213134
409,117465956
289,25639475
697,11725933
351,16841636
354,7127149
322,13450342
638,7209148
1489,12778792
440,224897616
703,12833867
399,45413715
418,8240243
360,10422309
451,59858006
394,57644027
211,50858603
351,82870363
473,12123371
294,39354806
539,98695994
259,141359904
490,50455031
462,75363965
370,9733588
627,21038257
402,12988772
464,91929092
286,199530405
335,8460188
510,8572762
513,13652693
611,19021535
553,4594536
261,20324203
1056,10563826
608,14159332
638,10147067
366,14070455
455,5558792
628,49052748
597,11967087
374,22034420
642,11879611
209,21616918
994,157885910
375,68462033
764,10153423
642,9310767
312,25095491
523,9338922
269,11168535
306,5958276
529,5959894
543,13442472
531,5429693
418,21814696
632,8900447
663,7817409
455,26938757
660,38216948
377,5223561
527,6439273
353,36496172
438,4936566
420,21963137
593,8022443
259,8069986
348,14980936
511,24435777
255,4510091
265,43983954
732,18595717
679,28318115
715,36830693
351,36616002
298,207303637
228,21447015
612,17943173
474,29184375
401,10126844
388,100877131
456,11356303
411,4432075
309,11405600
503,7434440
732,9330172
552,8916802
792,43176784
488,53590509
517,3974978
406,16740166
226,8984960
572,6413402
374,75399164
386,9311440
334,7611524
410,4846776
676,40069062
493,8338895
368,8364503
271,8839620
498,37397292
240,9599730
288,12129838
702,6884526
356,7461515
617,111045261
461,8064373
319,62300822
453,71416152
304,7072647
392,19212104
510,146440877
341,14575800
349,53744881
380,28969702
302,17322469
493,8377097
385,17219526
259,6517129
377,21876350
372,9159505
600,9084940
501,11675532
578,50387362
581,5367360
427,11265284
311,590596542
614,11464942
320,53197587
285,45013238
703,11036410
435,7350304
691,5916396
683,128743512
512,8542620
377,8175056
423,6709881
383,30154105
336,15680362
414,55093823
339,12135012
868,6491332
963,5016524
305,192666231
417,99201293
454,11629001
704,8539208
353,10299703
332,15807297
335,8856149
257,27972664
655,198003981
445,12337757
517,12262687
607,81108321
414,4844721
481,7530659
466,5428929
523,6060166
457,118553894
398,7202243
282,208659402
420,4559716
351,4188577
538,4455538
292,76509477
403,17034999
489,6010297
1075,12257796
371,11571821
834,28532451
494,10616606
388,4641645
580,134905949
371,12696191
306,73887390
355,12519680
386,13716757
753,32885524
476,84678809
452,31091891
583,14299265
864,30713257
351,12533540
668,10708737
599,79940528
388,4411281
632,36710529
390,32564624
426,8709411
449,6623537
643,25665830
402,9709154
389,29057146
606,11417226
426,105810229
214,13525102
395,11935850
405,4889028
385,41487173
263,12779418
910,8127711
519,18853762
563,5183302
738,7365081
517,11776447
386,14891856
391,12240728
427,35766341
380,11687283
594,13397313
252,37745577
714,13067560
729,65178706
506,5472753
347,22149157
432,19868527
559,22218408
307,52157256
396,24515321
410,15716009
534,34583969
420,25842344
357,8417802
388,34246737
613,45217235
290,17203833
341,20989255
585,53970597
969,15492096
484,15435965
279,49356485
531,15329712
576,22620181
387,19002911
524,7040637
385,11204073
